,MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,AEDAT,UPDDT,WWERT,USNAM,TCODE,BVORG,XBLNR,DBBLG,STBLG,STJAH,BKTXT,WAERS,KURSF,KZWRS,KZKRS,BSTAT,XNETB,FRATH,XRUEB,GLVOR,GRPID,DOKID,ARCID,IBLAR,AWTYP,AWKEY,FIKRS,HWAER,HWAE2,HWAE3,KURS2,KURS3,BASW2,BASW3,UMRD2,UMRD3,XSTOV,STODT,XMWST,CURT2,CURT3,KUTY2,KUTY3,XSNET,AUSBK,XUSVR,DUEFL,AWSYS,TXKRS,CTXKRS,LOTKZ,XWVOF,STGRD,PPNAM,BRNCH,NUMPG,ADISC,XREF1_HD,XREF2_HD,XREVERSAL,REINDAT,RLDNR,LDGRP,PROPMANO,XBLNR_ALT,VATDATE,DOCCAT,XSPLIT,CASH_ALLOC,FOLLOW_ON,XREORG,SUBSET,KURST,KURSX,KUR2X,KUR3X,XMCA,RESUBMISSION,/SAPF15/STATUS,PSOTY,PSOAK,PSOKS,PSOSG,PSOFN,INTFORM,INTDATE,PSOBT,PSOZL,PSODT,PSOTM,FM_UMART,CCINS,CCNUM,SSBLK,BATCH,SNAME,SAMPLED,EXCLUDE_FLAG,BLIND,OFFSET_STATUS,OFFSET_REFER_DAT,PENRC,KNUMV
605,375,US00,4900000291,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:54 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
606,375,US00,4900000292,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:54 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
607,375,US00,4900000293,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:54 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
608,375,US00,4900000294,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:54 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
609,375,US00,4900000295,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
610,375,US00,4900000296,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
611,375,US00,4900000297,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
612,375,US00,4900000298,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
613,375,US00,4900000299,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
614,375,US00,4900000300,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
615,375,US00,4900000301,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
616,375,US00,4900000302,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
617,375,US00,4900000303,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
618,375,US00,4900000304,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
619,375,US00,4900000305,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
620,375,US00,4900000306,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
621,375,US00,4900000307,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
622,375,US00,4900000308,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:55 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
623,375,US00,4900000309,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
624,375,US00,4900000310,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
625,375,US00,4900000311,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
626,375,US00,4900000312,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
627,375,US00,4900000313,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
628,375,US00,4900000314,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
629,375,US00,4900000315,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
630,375,US00,4900000316,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
631,375,US00,4900000317,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
632,375,US00,4900000318,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
633,375,US00,4900000319,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
634,375,US00,4900000320,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:56 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
635,375,US00,4900000321,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
636,375,US00,4900000322,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
637,375,US00,4900000323,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
638,375,US00,4900000324,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
639,375,US00,4900000325,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
640,375,US00,4900000326,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
641,375,US00,4900000327,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
642,375,US00,4900000328,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
643,375,US00,4900000329,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
644,375,US00,4900000330,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
645,375,US00,4900000331,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
646,375,US00,4900000332,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
647,375,US00,4900000333,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
648,375,US00,4900000334,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:57 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
649,375,US00,4900000335,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
650,375,US00,4900000336,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
651,375,US00,4900000337,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
652,375,US00,4900000338,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
653,375,US00,4900000339,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
654,375,US00,4900000340,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
655,375,US00,4900000341,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
656,375,US00,4900000342,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
657,375,US00,4900000343,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
658,375,US00,4900000344,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
659,375,US00,4900000345,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
660,375,US00,4900000346,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
661,375,US00,4900000347,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:58 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
662,375,US00,4900000348,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:59 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
663,375,US00,4900000349,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:59 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
664,375,US00,4900000350,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:59 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
665,375,US00,4900000351,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:59 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
666,375,US00,4900000352,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:59 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
667,375,US00,4900000353,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:59 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
668,375,US00,4900000354,2016,WA,5/27/16,5/27/16,5,5/27/16,1:14:59 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
