,MANDT,MBLNR,MJAHR,ZEILE,BWART,XAUTO,MATNR,WERKS,LGORT,CHARG,INSMK,ZUSCH,ZUSTD,SOBKZ,LIFNR,KUNNR,KDAUF,KDPOS,KDEIN,PLPLA,SHKZG,WAERS,DMBTR,BNBTR,BUALT,SHKUM,DMBUM,BWTAR,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,LFBJA,LFBNR,LFPOS,SJAHR,SMBLN,SMBLP,ELIKZ,SGTXT,EQUNR,WEMPF,ABLAD,GSBER,KOKRS,PARGB,PARBU,KOSTL,PROJN,AUFNR,ANLN1,ANLN2,XSKST,XSAUF,XSPRO,XSERG,GJAHR,XRUEM,XRUEJ,BUKRS,BELNR,BUZEI,BELUM,BUZUM,RSNUM,RSPOS,KZEAR,PBAMG,KZSTR,UMMAT,UMWRK,UMLGO,UMCHA,UMZST,UMZUS,UMBAR,UMSOK,KZBEW,KZVBR,KZZUG,WEUNB,PALAN,LGNUM,LGTYP,LGPLA,BESTQ,BWLVS,TBNUM,TBPOS,XBLVS,VSCHN,NSCHN,DYPLA,UBNUM,TBPRI
172,670,4900002085,2018,9,501,,WDOC1056,DL00,RM00,,,,,E,,,,0,0,,S,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
173,670,4900002085,2018,10,501,,PCKG1056,DL00,RM00,,,,,E,,,,0,0,,S,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
174,670,4900002086,2018,1,261,,TRWA1056,DL00,SF00,,,,,E,,,,0,0,,H,USD,"       4,518.80",0.0,"         4,518.80",,0.0,,          40.000,EA,          40.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,1,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
175,670,4900002086,2018,2,261,,TRFR2056,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,2,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
176,670,4900002086,2018,3,261,,DGAM1056,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,3,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
177,670,4900002086,2018,4,261,,TRSK1056,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,4,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
178,670,4900002086,2018,5,261,,TRHB1056,DL00,RM00,,,,,E,,,,0,0,,H,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,5,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
179,670,4900002086,2018,6,261,,PEDL1056,DL00,RM00,,,,,E,,,,0,0,,H,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,6,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
180,670,4900002086,2018,7,261,,CHAN1056,DL00,RM00,,,,,E,,,,0,0,,H,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,7,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
181,670,4900002086,2018,8,261,,BRKT1056,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,8,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
182,670,4900002086,2018,9,261,,WDOC1056,DL00,RM00,,,,,E,,,,0,0,,H,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,9,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
183,670,4900002086,2018,10,261,,PCKG1056,DL00,RM00,,,,,E,,,,0,0,,H,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000010.0,,,,,,,2018,,,US00,,0,,0,60,10,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
184,670,4900002087,2018,1,501,,TRWA1017,DL00,SF00,,,,,E,,,,0,0,,S,USD,"       4,518.80",0.0,"         4,518.80",,0.0,,          40.000,EA,          40.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
185,670,4900002087,2018,2,501,,TRFR2017,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
186,670,4900002087,2018,3,501,,DGAM1017,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
187,670,4900002087,2018,4,501,,TRSK1017,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
188,670,4900002087,2018,5,501,,TRHB1017,DL00,RM00,,,,,E,,,,0,0,,S,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
189,670,4900002087,2018,6,501,,PEDL1017,DL00,RM00,,,,,E,,,,0,0,,S,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
190,670,4900002087,2018,7,501,,CHAN1017,DL00,RM00,,,,,E,,,,0,0,,S,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
191,670,4900002087,2018,8,501,,BRKT1017,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
192,670,4900002087,2018,9,501,,WDOC1017,DL00,RM00,,,,,E,,,,0,0,,S,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
193,670,4900002087,2018,10,501,,PCKG1017,DL00,RM00,,,,,E,,,,0,0,,S,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
194,670,4900002088,2018,1,261,,TRWA1017,DL00,SF00,,,,,E,,,,0,0,,H,USD,"       4,518.80",0.0,"         4,518.80",,0.0,,          40.000,EA,          40.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,1,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
195,670,4900002088,2018,2,261,,TRFR2017,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,2,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
196,670,4900002088,2018,3,261,,DGAM1017,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,3,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
197,670,4900002088,2018,4,261,,TRSK1017,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,4,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
198,670,4900002088,2018,5,261,,TRHB1017,DL00,RM00,,,,,E,,,,0,0,,H,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,5,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
199,670,4900002088,2018,6,261,,PEDL1017,DL00,RM00,,,,,E,,,,0,0,,H,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,6,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
200,670,4900002088,2018,7,261,,CHAN1017,DL00,RM00,,,,,E,,,,0,0,,H,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,7,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
201,670,4900002088,2018,8,261,,BRKT1017,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,8,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
202,670,4900002088,2018,9,261,,WDOC1017,DL00,RM00,,,,,E,,,,0,0,,H,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,9,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
203,670,4900002088,2018,10,261,,PCKG1017,DL00,RM00,,,,,E,,,,0,0,,H,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000011.0,,,,,,,2018,,,US00,,0,,0,53,10,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
204,670,4900002089,2018,1,301,,DXTR2056,DL00,SF00,,,,,E,,,18.0,10,0,,H,USD,           0.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,DXTR2056,DL00,FG00,,,,,E,,,,,0,,,,,0,0,0,,,,,0,
205,670,4900002089,2018,2,301,X,DXTR2056,DL00,FG00,,,,,E,,,18.0,10,0,,S,USD,           0.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,DXTR2056,DL00,SF00,,,,,E,,,,,0,,,,,0,0,0,,,,,0,
206,670,4900002090,2018,1,601,,DXTR2056,DL00,FG00,,,,,E,,1056.0,18.0,10,0,,H,USD,"      14,610.40",0.0,"        14,610.40",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,1056.0,,BI00,NA00,BI00,,NASA1000,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,L,,,,0,,,,,0,0,0,,,,,0,
207,670,4900002091,2018,1,501,,TRWA1030,DL00,SF00,,,,,E,,,,0,0,,S,USD,"       4,518.80",0.0,"         4,518.80",,0.0,,          40.000,EA,          40.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
208,670,4900002091,2018,2,501,,TRFR2030,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
209,670,4900002091,2018,3,501,,DGAM1030,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
210,670,4900002091,2018,4,501,,TRSK1030,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
211,670,4900002091,2018,5,501,,TRHB1030,DL00,RM00,,,,,E,,,,0,0,,S,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
212,670,4900002091,2018,6,501,,PEDL1030,DL00,RM00,,,,,E,,,,0,0,,S,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
213,670,4900002091,2018,7,501,,CHAN1030,DL00,RM00,,,,,E,,,,0,0,,S,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
214,670,4900002091,2018,8,501,,BRKT1030,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
215,670,4900002091,2018,9,501,,WDOC1030,DL00,RM00,,,,,E,,,,0,0,,S,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
216,670,4900002091,2018,10,501,,PCKG1030,DL00,RM00,,,,,E,,,,0,0,,S,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
217,670,4900002092,2018,1,261,,TRWA1030,DL00,SF00,,,,,E,,,,0,0,,H,USD,"       4,518.80",0.0,"         4,518.80",,0.0,,          40.000,EA,          40.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,1,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
218,670,4900002092,2018,2,261,,TRFR2030,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,2,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
219,670,4900002092,2018,3,261,,DGAM1030,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,3,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
220,670,4900002092,2018,4,261,,TRSK1030,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,4,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
221,670,4900002092,2018,5,261,,TRHB1030,DL00,RM00,,,,,E,,,,0,0,,H,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,5,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
222,670,4900002092,2018,6,261,,PEDL1030,DL00,RM00,,,,,E,,,,0,0,,H,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,6,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
223,670,4900002092,2018,7,261,,CHAN1030,DL00,RM00,,,,,E,,,,0,0,,H,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,7,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
224,670,4900002092,2018,8,261,,BRKT1030,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,8,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
225,670,4900002092,2018,9,261,,WDOC1030,DL00,RM00,,,,,E,,,,0,0,,H,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,9,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
226,670,4900002092,2018,10,261,,PCKG1030,DL00,RM00,,,,,E,,,,0,0,,H,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000012.0,,,,,,,2018,,,US00,,0,,0,55,10,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
227,670,4900002093,2018,1,501,,TRWA1028,DL00,SF00,,,,,E,,,,0,0,,S,USD,"      11,297.00",0.0,"        11,297.00",,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
228,670,4900002093,2018,2,501,,TRFR2028,DL00,RM00,,,,,E,,,,0,0,,S,USD,"      20,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
229,670,4900002093,2018,3,501,,DGAM1028,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       7,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
230,670,4900002093,2018,4,501,,TRSK1028,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       5,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
231,670,4900002093,2018,5,501,,TRHB1028,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       2,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
232,670,4900002093,2018,6,501,,PEDL1028,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       4,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
233,670,4900002093,2018,7,501,,CHAN1028,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
234,670,4900002093,2018,8,501,,BRKT1028,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       7,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
235,670,4900002093,2018,9,501,,WDOC1028,DL00,RM00,,,,,E,,,,0,0,,S,USD,         100.00,0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
236,670,4900002093,2018,10,501,,PCKG1028,DL00,RM00,,,,,E,,,,0,0,,S,USD,         350.00,0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
237,670,4900002094,2018,1,261,,TRWA1028,DL00,SF00,,,,,E,,,,0,0,,H,USD,"       4,518.80",0.0,"         4,518.80",,0.0,,          40.000,EA,          40.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000009.0,,,,,,,2018,,,US00,,0,,0,57,1,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
238,670,4900002094,2018,2,261,,TRFR2028,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000009.0,,,,,,,2018,,,US00,,0,,0,57,2,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
239,670,4900002094,2018,3,261,,DGAM1028,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000009.0,,,,,,,2018,,,US00,,0,,0,57,3,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
240,670,4900002094,2018,4,261,,TRSK1028,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000009.0,,,,,,,2018,,,US00,,0,,0,57,4,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
