adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote,fs_year,fs_quarter
0001326801-18-000009,NotesIssued1,us-gaap/2017,,20151231,4,USD,198000000.0,,2018,1
0001326801-18-000009,NotesIssued1,us-gaap/2017,,20161231,4,USD,0.0,,2018,1
0001326801-18-000009,NotesIssued1,us-gaap/2017,,20171231,4,USD,0.0,,2018,1
0001326801-18-000009,OperatingIncomeLoss,us-gaap/2017,,20151231,4,USD,6225000000.0,,2018,1
0001326801-18-000009,OperatingIncomeLoss,us-gaap/2017,,20161231,4,USD,12427000000.0,,2018,1
0001326801-18-000009,OperatingIncomeLoss,us-gaap/2017,,20171231,4,USD,20203000000.0,,2018,1
0001326801-18-000009,OperatingLeasesFutureMinimumPaymentsDue,us-gaap/2017,,20171231,0,USD,4644000000.0,,2018,1
0001326801-18-000009,OperatingLeasesFutureMinimumPaymentsDueCurrent,us-gaap/2017,,20171231,0,USD,409000000.0,,2018,1
0001326801-18-000009,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,us-gaap/2017,,20171231,0,USD,430000000.0,,2018,1
0001326801-18-000009,OperatingLeasesFutureMinimumPaymentsDueInFourYears,us-gaap/2017,,20171231,0,USD,448000000.0,,2018,1
0001326801-18-000009,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,us-gaap/2017,,20171231,0,USD,470000000.0,,2018,1
0001326801-18-000009,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,us-gaap/2017,,20171231,0,USD,464000000.0,,2018,1
0001326801-18-000009,OperatingLeasesFutureMinimumPaymentsDueThereafter,us-gaap/2017,,20171231,0,USD,2423000000.0,,2018,1
0001326801-18-000009,OperatingLeasesRentExpenseNet,us-gaap/2017,,20151231,4,USD,196000000.0,,2018,1
0001326801-18-000009,OperatingLeasesRentExpenseNet,us-gaap/2017,,20161231,4,USD,269000000.0,,2018,1
0001326801-18-000009,OperatingLeasesRentExpenseNet,us-gaap/2017,,20171231,4,USD,363000000.0,,2018,1
0001326801-18-000009,OtherAccruedLiabilitiesCurrent,us-gaap/2017,,20161231,0,USD,839000000.0,,2018,1
0001326801-18-000009,OtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,1201000000.0,,2018,1
0001326801-18-000009,OtherAssetsNoncurrent,us-gaap/2017,,20161231,0,USD,1312000000.0,,2018,1
0001326801-18-000009,OtherAssetsNoncurrent,us-gaap/2017,,20171231,0,USD,2135000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2017,,20151231,4,USD,-202000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2017,,20161231,4,USD,-152000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2017,,20171231,4,USD,566000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,,20151231,4,USD,-227000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,,20161231,4,USD,-248000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,,20171231,4,USD,476000000.0,,2018,1
0001326801-18-000009,OtherDeferredCreditsCurrent,us-gaap/2017,,20161231,0,USD,28000000.0,,2018,1
0001326801-18-000009,OtherDeferredCreditsCurrent,us-gaap/2017,,20171231,0,USD,30000000.0,,2018,1
0001326801-18-000009,OtherLiabilitiesNoncurrent,us-gaap/2017,,20161231,0,USD,2892000000.0,,2018,1
0001326801-18-000009,OtherLiabilitiesNoncurrent,us-gaap/2017,,20171231,0,USD,6417000000.0,,2018,1
0001326801-18-000009,OtherNoncashIncomeExpense,us-gaap/2017,,20151231,4,USD,-17000000.0,,2018,1
0001326801-18-000009,OtherNoncashIncomeExpense,us-gaap/2017,,20161231,4,USD,-30000000.0,,2018,1
0001326801-18-000009,OtherNoncashIncomeExpense,us-gaap/2017,,20171231,4,USD,-24000000.0,,2018,1
0001326801-18-000009,OtherNonoperatingIncomeExpense,us-gaap/2017,,20151231,4,USD,6000000.0,,2018,1
0001326801-18-000009,OtherNonoperatingIncomeExpense,us-gaap/2017,,20161231,4,USD,1000000.0,,2018,1
0001326801-18-000009,OtherNonoperatingIncomeExpense,us-gaap/2017,,20171231,4,USD,5000000.0,,2018,1
0001326801-18-000009,OtherSalesRevenueNet,us-gaap/2017,,20151231,4,USD,849000000.0,,2018,1
0001326801-18-000009,OtherSalesRevenueNet,us-gaap/2017,,20161231,4,USD,753000000.0,,2018,1
0001326801-18-000009,OtherSalesRevenueNet,us-gaap/2017,,20171231,4,USD,711000000.0,,2018,1
0001326801-18-000009,OtherSundryLiabilitiesNoncurrent,us-gaap/2017,,20161231,0,USD,461000000.0,,2018,1
0001326801-18-000009,OtherSundryLiabilitiesNoncurrent,us-gaap/2017,,20171231,0,USD,1045000000.0,,2018,1
0001326801-18-000009,PaymentsForRepurchaseOfCommonStock,us-gaap/2017,,20151231,4,USD,0.0,,2018,1
0001326801-18-000009,PaymentsForRepurchaseOfCommonStock,us-gaap/2017,,20161231,4,USD,0.0,,2018,1
0001326801-18-000009,PaymentsForRepurchaseOfCommonStock,us-gaap/2017,,20171231,4,USD,1976000000.0,,2018,1
0001326801-18-000009,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2017,,20151231,4,USD,20000000.0,,2018,1
0001326801-18-000009,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2017,,20161231,4,USD,6000000.0,,2018,1
0001326801-18-000009,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2017,,20171231,4,USD,3246000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquireMarketableSecurities,us-gaap/2017,,20151231,4,USD,15938000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquireMarketableSecurities,us-gaap/2017,,20161231,4,USD,22341000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquireMarketableSecurities,us-gaap/2017,,20171231,4,USD,25682000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2017,,20151231,4,USD,2523000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2017,,20161231,4,USD,4491000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2017,,20171231,4,USD,6733000000.0,,2018,1
0001326801-18-000009,PrepaidExpenseAndOtherAssetsCurrent,us-gaap/2017,,20161231,0,USD,959000000.0,,2018,1
0001326801-18-000009,PrepaidExpenseAndOtherAssetsCurrent,us-gaap/2017,,20171231,0,USD,1020000000.0,,2018,1
0001326801-18-000009,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2017,,20151231,4,USD,2310000000.0,,2018,1
0001326801-18-000009,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2017,,20161231,4,USD,1261000000.0,,2018,1
0001326801-18-000009,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2017,,20171231,4,USD,2988000000.0,,2018,1
0001326801-18-000009,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2017,,20171231,4,USD,-13000000.0,,2018,1
0001326801-18-000009,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2017,,20151231,4,USD,0.0,,2018,1
0001326801-18-000009,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2017,,20161231,4,USD,8000000.0,,2018,1
0001326801-18-000009,ProceedsFromSaleOfAvailableForSaleSecurities,us-gaap/2017,,20151231,4,USD,6928000000.0,,2018,1
0001326801-18-000009,ProceedsFromSaleOfAvailableForSaleSecurities,us-gaap/2017,,20161231,4,USD,13894000000.0,,2018,1
0001326801-18-000009,ProceedsFromSaleOfAvailableForSaleSecurities,us-gaap/2017,,20171231,4,USD,9444000000.0,,2018,1
0001326801-18-000009,PropertyPlantAndEquipmentGross,us-gaap/2017,,20161231,0,USD,11803000000.0,,2018,1
0001326801-18-000009,PropertyPlantAndEquipmentGross,us-gaap/2017,,20171231,0,USD,18337000000.0,,2018,1
0001326801-18-000009,PropertyPlantAndEquipmentNet,us-gaap/2017,,20161231,0,USD,8591000000.0,,2018,1
0001326801-18-000009,PropertyPlantAndEquipmentNet,us-gaap/2017,,20171231,0,USD,13721000000.0,,2018,1
0001326801-18-000009,ProvisionForDoubtfulAccounts,us-gaap/2017,,20151231,4,USD,44000000.0,,2018,1
0001326801-18-000009,ProvisionForDoubtfulAccounts,us-gaap/2017,,20161231,4,USD,66000000.0,,2018,1
0001326801-18-000009,ProvisionForDoubtfulAccounts,us-gaap/2017,,20171231,4,USD,48000000.0,,2018,1
0001326801-18-000009,ResearchAndDevelopmentExpense,us-gaap/2017,,20151231,4,USD,4816000000.0,,2018,1
0001326801-18-000009,ResearchAndDevelopmentExpense,us-gaap/2017,,20161231,4,USD,5919000000.0,,2018,1
0001326801-18-000009,ResearchAndDevelopmentExpense,us-gaap/2017,,20171231,4,USD,7754000000.0,,2018,1
0001326801-18-000009,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20161231,0,USD,21670000000.0,,2018,1
0001326801-18-000009,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20171231,0,USD,33990000000.0,,2018,1
0001326801-18-000009,Revenues,us-gaap/2017,,20151231,4,USD,17928000000.0,,2018,1
0001326801-18-000009,Revenues,us-gaap/2017,,20161231,4,USD,27638000000.0,,2018,1
0001326801-18-000009,Revenues,us-gaap/2017,,20171231,4,USD,40653000000.0,,2018,1
0001326801-18-000009,SellingAndMarketingExpense,us-gaap/2017,,20151231,4,USD,2725000000.0,,2018,1
0001326801-18-000009,SellingAndMarketingExpense,us-gaap/2017,,20161231,4,USD,3772000000.0,,2018,1
0001326801-18-000009,SellingAndMarketingExpense,us-gaap/2017,,20171231,4,USD,4725000000.0,,2018,1
0001326801-18-000009,ShareBasedCompensation,us-gaap/2017,,20151231,4,USD,2960000000.0,,2018,1
0001326801-18-000009,ShareBasedCompensation,us-gaap/2017,,20161231,4,USD,3218000000.0,,2018,1
0001326801-18-000009,ShareBasedCompensation,us-gaap/2017,,20171231,4,USD,3723000000.0,,2018,1
0001326801-18-000009,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,us-gaap/2017,,20151231,4,USD,403000000.0,,2018,1
0001326801-18-000009,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,us-gaap/2017,,20161231,4,USD,309000000.0,,2018,1
0001326801-18-000009,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,us-gaap/2017,,20171231,4,USD,359000000.0,,2018,1
0001326801-18-000009,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,us-gaap/2017,,20171231,0,shares,3078000.0,,2018,1
0001326801-18-000009,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,us-gaap/2017,,20171231,0,USD,9.5,,2018,1
0001326801-18-000009,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,us-gaap/2017,,20171231,0,shares,2765000.0,,2018,1
0001326801-18-000009,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,us-gaap/2017,,20171231,0,USD,10.06,,2018,1
0001326801-18-000009,StockholdersEquity,us-gaap/2017,,20141231,0,USD,36096000000.0,,2018,1
0001326801-18-000009,StockholdersEquity,us-gaap/2017,,20151231,0,USD,44218000000.0,,2018,1
0001326801-18-000009,StockholdersEquity,us-gaap/2017,,20161231,0,USD,59194000000.0,,2018,1
0001326801-18-000009,StockholdersEquity,us-gaap/2017,,20171231,0,USD,74347000000.0,,2018,1
0001326801-18-000009,StockIssuedDuringPeriodValueAcquisitions,us-gaap/2017,,20161231,4,USD,74000000.0,,2018,1
0001326801-18-000009,StockIssuedDuringPeriodValueAcquisitions,us-gaap/2017,,20171231,4,USD,323000000.0,,2018,1
0001326801-18-000009,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2017,,20151231,4,USD,0.0,,2018,1
0001326801-18-000009,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2017,,20161231,4,USD,16000000.0,,2018,1
0001326801-18-000009,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2017,,20171231,4,USD,13000000.0,,2018,1
0001326801-18-000009,StockRepurchasedAndRetiredDuringPeriodShares,us-gaap/2017,,20171231,4,shares,13000000.0,,2018,1
0001326801-18-000009,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2017,,20171231,4,USD,2070000000.0,,2018,1
0001326801-18-000009,StockRepurchasedDuringPeriodValue,us-gaap/2017,,20171231,4,USD,2070000000.0,,2018,1
0001326801-18-000009,StockRepurchaseProgramAuthorizedAmount1,us-gaap/2017,,20161130,0,USD,6000000000.0,,2018,1
0001326801-18-000009,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,us-gaap/2017,,20151231,4,USD,19000000.0,,2018,1
0001326801-18-000009,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,us-gaap/2017,,20161231,4,USD,29000000.0,,2018,1
0001326801-18-000009,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,us-gaap/2017,,20171231,4,USD,14000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefits,us-gaap/2017,,20141231,0,USD,1682000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefits,us-gaap/2017,,20151231,0,USD,3017000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefits,us-gaap/2017,,20161231,0,USD,3309000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefits,us-gaap/2017,,20171231,0,USD,3870000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,us-gaap/2017,,20151231,4,USD,52000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,us-gaap/2017,,20161231,4,USD,36000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,us-gaap/2017,,20171231,4,USD,34000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,us-gaap/2017,,20151231,4,USD,1000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,us-gaap/2017,,20161231,4,USD,11000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,us-gaap/2017,,20171231,4,USD,13000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,us-gaap/2017,,20151231,4,USD,1066000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,us-gaap/2017,,20161231,4,USD,307000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,us-gaap/2017,,20171231,4,USD,536000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,us-gaap/2017,,20151231,4,USD,322000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,us-gaap/2017,,20161231,4,USD,32000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,us-gaap/2017,,20171231,4,USD,72000000.0,,2018,1
0001326801-18-000009,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,us-gaap/2017,,20171231,0,USD,2670000000.0,,2018,1
0001326801-18-000009,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20151231,4,shares,2853000000.0,,2018,1
0001326801-18-000009,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20161231,4,shares,2925000000.0,,2018,1
0001326801-18-000009,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20171231,4,shares,2956000000.0,,2018,1
0001326801-18-000009,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20151231,4,shares,2803000000.0,,2018,1
0001326801-18-000009,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20161231,4,shares,2863000000.0,,2018,1
0001326801-18-000009,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20171231,4,shares,2901000000.0,,2018,1
0001326801-18-000009,CashCashEquivalentsAndMarketableSecuritiesAtCarryingValue,0001326801-18-000009,,20161231,0,USD,29449000000.0,,2018,1
0001326801-18-000009,CashCashEquivalentsAndMarketableSecuritiesAtCarryingValue,0001326801-18-000009,,20171231,0,USD,41711000000.0,,2018,1
0001326801-18-000009,ChangeinUnsettledRepurchasesofCommonStock,0001326801-18-000009,,20151231,4,USD,0.0,,2018,1
0001326801-18-000009,ChangeinUnsettledRepurchasesofCommonStock,0001326801-18-000009,,20161231,4,USD,0.0,,2018,1
0001326801-18-000009,ChangeinUnsettledRepurchasesofCommonStock,0001326801-18-000009,,20171231,4,USD,94000000.0,,2018,1
0001326801-18-000009,DeferredRevenueRateOfPayableCreatedUponSatisfactionOfRevenueRecognition,0001326801-18-000009,,20171231,0,pure,0.7,,2018,1
0001326801-18-000009,EffectiveIncomeTaxRateReconciliationTaxCutsandJobsActof2017Percent,0001326801-18-000009,,20151231,4,pure,0.0,,2018,1
0001326801-18-000009,EffectiveIncomeTaxRateReconciliationTaxCutsandJobsActof2017Percent,0001326801-18-000009,,20161231,4,pure,0.0,,2018,1
0001326801-18-000009,EffectiveIncomeTaxRateReconciliationTaxCutsandJobsActof2017Percent,0001326801-18-000009,,20171231,4,pure,0.11,,2018,1
0001326801-18-000009,EffectiveTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,0001326801-18-000009,,20151231,4,pure,0.0,,2018,1
0001326801-18-000009,EffectiveTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,0001326801-18-000009,,20161231,4,pure,0.07,,2018,1
0001326801-18-000009,EffectiveTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,0001326801-18-000009,,20171231,4,pure,0.058,,2018,1
0001326801-18-000009,EmployeeServiceSharebasedCompensationNonvestedAwardsCompensationCostNotYetRecognizedShares,0001326801-18-000009,,20171231,0,shares,9500000.0,,2018,1
0001326801-18-000009,EventCausingOwnershipChangeAndLossInNetOperatingLossAndTaxCreditCarryforwardCumulativeStockOwnershipChangeThreshhold,0001326801-18-000009,,20171231,0,pure,0.5,,2018,1
0001326801-18-000009,FinancingObligationBuildingInProgressLeasedFacility,0001326801-18-000009,,20171231,0,USD,72000000.0,,2018,1
0001326801-18-000009,FinancingObligationBuildingInProgressLeasedFacilityFutureMinimumPaymentsDue,0001326801-18-000009,,20171231,0,USD,195000000.0,,2018,1
0001326801-18-000009,FinancingObligationBuildingInProgressLeasedFacilityFutureMinimumPaymentsDueCurrent,0001326801-18-000009,,20171231,0,USD,0.0,,2018,1
0001326801-18-000009,FinancingObligationBuildingInProgressLeasedFacilityFutureMinimumPaymentsDueInFiveYears,0001326801-18-000009,,20171231,0,USD,15000000.0,,2018,1
0001326801-18-000009,FinancingObligationBuildingInProgressLeasedFacilityFutureMinimumPaymentsDueInFourYears,0001326801-18-000009,,20171231,0,USD,15000000.0,,2018,1
0001326801-18-000009,FinancingObligationBuildingInProgressLeasedFacilityFutureMinimumPaymentsDueInThreeYears,0001326801-18-000009,,20171231,0,USD,14000000.0,,2018,1
0001326801-18-000009,FinancingObligationBuildingInProgressLeasedFacilityFutureMinimumPaymentsDueInTwoYears,0001326801-18-000009,,20171231,0,USD,2000000.0,,2018,1
0001326801-18-000009,FinancingObligationBuildingInProgressLeasedFacilityFutureMinimumPaymentsDueThereafter,0001326801-18-000009,,20171231,0,USD,149000000.0,,2018,1
0001326801-18-000009,IncomeTaxesPayableNoncurrent,0001326801-18-000009,,20161231,0,USD,2431000000.0,,2018,1
0001326801-18-000009,IncomeTaxesPayableNoncurrent,0001326801-18-000009,,20171231,0,USD,5372000000.0,,2018,1
0001326801-18-000009,IncreaseDecreaseInRestrictedCashAndDeposits,0001326801-18-000009,,20151231,4,USD,-102000000.0,,2018,1
0001326801-18-000009,IncreaseDecreaseInRestrictedCashAndDeposits,0001326801-18-000009,,20161231,4,USD,-61000000.0,,2018,1
0001326801-18-000009,IncreaseDecreaseInRestrictedCashAndDeposits,0001326801-18-000009,,20171231,4,USD,-67000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossAvailableforsaleSecuritiesAdjustmentandOtherNetofTax,0001326801-18-000009,,20151231,4,USD,-25000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossAvailableforsaleSecuritiesAdjustmentandOtherNetofTax,0001326801-18-000009,,20161231,4,USD,-96000000.0,,2018,1
0001326801-18-000009,OtherComprehensiveIncomeLossAvailableforsaleSecuritiesAdjustmentandOtherNetofTax,0001326801-18-000009,,20171231,4,USD,-90000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquireBusinessesNetOfCashAcquiredAndPurchasesOfIntangibleAndOtherAssets,0001326801-18-000009,,20151231,4,USD,313000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquireBusinessesNetOfCashAcquiredAndPurchasesOfIntangibleAndOtherAssets,0001326801-18-000009,,20161231,4,USD,123000000.0,,2018,1
0001326801-18-000009,PaymentsToAcquireBusinessesNetOfCashAcquiredAndPurchasesOfIntangibleAndOtherAssets,0001326801-18-000009,,20171231,4,USD,122000000.0,,2018,1
0001326801-18-000009,PropertyandEquipmentAccruedLiabilities,0001326801-18-000009,,20161231,0,USD,331000000.0,,2018,1
0001326801-18-000009,PropertyandEquipmentAccruedLiabilities,0001326801-18-000009,,20171231,0,USD,685000000.0,,2018,1
0001326801-18-000009,ProposedStockDividendAbandonedShares,0001326801-18-000009,,20170930,0,shares,2.0,,2018,1
0001326801-18-000009,RepaymentsOfCapitalLeaseAndOtherFinancingObligations,0001326801-18-000009,,20151231,4,USD,119000000.0,,2018,1
0001326801-18-000009,RepaymentsOfCapitalLeaseAndOtherFinancingObligations,0001326801-18-000009,,20161231,4,USD,312000000.0,,2018,1
0001326801-18-000009,RepaymentsOfCapitalLeaseAndOtherFinancingObligations,0001326801-18-000009,,20171231,4,USD,0.0,,2018,1
0001326801-18-000009,SettlementOfContingentConsiderationLiability,0001326801-18-000009,,20151231,4,USD,0.0,,2018,1
0001326801-18-000009,SettlementOfContingentConsiderationLiability,0001326801-18-000009,,20161231,4,USD,33000000.0,,2018,1
0001326801-18-000009,SettlementOfContingentConsiderationLiability,0001326801-18-000009,,20171231,4,USD,102000000.0,,2018,1
0001326801-18-000009,ShareBasedEmployeeCompensationPlansNumber,0001326801-18-000009,,20171231,0,plans,2.0,,2018,1
0001326801-18-000009,StockIssuedDuringPeriodValueRestrictedStockUnitBeforeTaxSettlement,0001326801-18-000009,,20151231,4,USD,0.0,,2018,1
0001326801-18-000009,StockIssuedDuringPeriodValueRestrictedStockUnitBeforeTaxSettlement,0001326801-18-000009,,20161231,4,USD,0.0,,2018,1
0001326801-18-000009,StockIssuedDuringPeriodValueRestrictedStockUnitBeforeTaxSettlement,0001326801-18-000009,,20171231,4,USD,0.0,,2018,1
0001326801-18-000009,TaxBenefitfromSharebasedCompensationOperatingActivities,0001326801-18-000009,,20151231,4,USD,1721000000.0,,2018,1
0001326801-18-000009,TaxBenefitfromSharebasedCompensationOperatingActivities,0001326801-18-000009,,20161231,4,USD,0.0,,2018,1
0001326801-18-000009,TaxBenefitfromSharebasedCompensationOperatingActivities,0001326801-18-000009,,20171231,4,USD,0.0,,2018,1
0001326801-18-000009,TaxCutsandJobsActof2017IncompleteAccountingChangeinTaxRateDeferredTaxAssetProvisionalIncomeTaxExpenseBenefit,0001326801-18-000009,,20171231,4,USD,-257000000.0,,2018,1
0001326801-18-000009,TaxCutsandJobsActof2017IncompleteAccountingProvisionalIncomeTaxExpenseBenefit,0001326801-18-000009,,20171231,4,USD,2530000000.0,,2018,1
0001326801-18-000009,TotalDeferredIncomeTaxExpenseBenefit,0001326801-18-000009,,20151231,4,USD,-812000000.0,,2018,1
0001326801-18-000009,TotalDeferredIncomeTaxExpenseBenefit,0001326801-18-000009,,20161231,4,USD,-457000000.0,,2018,1
0001326801-18-000009,TotalDeferredIncomeTaxExpenseBenefit,0001326801-18-000009,,20171231,4,USD,-374000000.0,,2018,1
0001326801-16-000043,AccountsPayableCurrent,us-gaap/2015,,20141231,0,USD,176000000.0,,2016,1
0001326801-16-000043,AccountsPayableCurrent,us-gaap/2015,,20151231,0,USD,196000000.0,,2016,1
0001326801-16-000043,AccountsReceivableNetCurrent,us-gaap/2015,,20141231,0,USD,1678000000.0,,2016,1
0001326801-16-000043,AccountsReceivableNetCurrent,us-gaap/2015,,20151231,0,USD,2559000000.0,,2016,1
0001326801-16-000043,AccruedLiabilitiesCurrent,us-gaap/2015,,20141231,0,USD,866000000.0,,2016,1
0001326801-16-000043,AccruedLiabilitiesCurrent,us-gaap/2015,,20151231,0,USD,1449000000.0,,2016,1
0001326801-16-000043,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,us-gaap/2015,,20141231,0,USD,1817000000.0,,2016,1
0001326801-16-000043,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,us-gaap/2015,,20151231,0,USD,2132000000.0,,2016,1
0001326801-16-000043,AdditionalPaidInCapital,us-gaap/2015,,20141231,0,USD,30225000000.0,,2016,1
0001326801-16-000043,AdditionalPaidInCapital,us-gaap/2015,,20151231,0,USD,34886000000.0,,2016,1
0001326801-16-000043,AllowanceForDoubtfulAccountsReceivableCurrent,us-gaap/2015,,20141231,0,USD,39000000.0,,2016,1
0001326801-16-000043,AllowanceForDoubtfulAccountsReceivableCurrent,us-gaap/2015,,20151231,0,USD,68000000.0,,2016,1
0001326801-16-000043,Assets,us-gaap/2015,,20141231,0,USD,39966000000.0,,2016,1
0001326801-16-000043,Assets,us-gaap/2015,,20151231,0,USD,49407000000.0,,2016,1
0001326801-16-000043,AssetsCurrent,us-gaap/2015,,20141231,0,USD,13390000000.0,,2016,1
0001326801-16-000043,AssetsCurrent,us-gaap/2015,,20151231,0,USD,21652000000.0,,2016,1
0001326801-16-000043,CashAndCashEquivalentsAtCarryingValue,us-gaap/2015,,20121231,0,USD,2384000000.0,,2016,1
0001326801-16-000043,CashAndCashEquivalentsAtCarryingValue,us-gaap/2015,,20131231,0,USD,3323000000.0,,2016,1
0001326801-16-000043,CashAndCashEquivalentsAtCarryingValue,us-gaap/2015,,20141231,0,USD,4315000000.0,,2016,1
0001326801-16-000043,CashAndCashEquivalentsAtCarryingValue,us-gaap/2015,,20151231,0,USD,4907000000.0,,2016,1
0001326801-16-000043,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2015,,20131231,4,USD,939000000.0,,2016,1
0001326801-16-000043,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2015,,20141231,4,USD,992000000.0,,2016,1
