adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote,fs_year,fs_quarter
0001047469-18-002273,ResearchAndDevelopmentExpense,us-gaap/2017,,20171231,1,USD,1086000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20150331,0,USD,-220342000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20150630,0,USD,-224706000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20150930,0,USD,-229357000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20151231,0,USD,-247374000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20160331,0,USD,-247918000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20160630,0,USD,-251226000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20160930,0,USD,-249900000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20161231,0,USD,-251123000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20170331,0,USD,-252760000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20170630,0,USD,-252002000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20170930,0,USD,-244244000.0,,2018,1
0001047469-18-002273,RetainedEarningsAccumulatedDeficit,us-gaap/2017,,20171231,0,USD,-242338000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20150331,1,USD,12262000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20150630,2,USD,31339000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20150930,3,USD,54901000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20151231,4,USD,79707000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20150630,1,USD,19077000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20150930,1,USD,23562000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20151231,1,USD,24806000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20160331,1,USD,23451000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20160630,2,USD,50778000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20160930,3,USD,80284000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20161231,4,USD,109374000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20160630,1,USD,27327000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20160930,1,USD,29506000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20161231,1,USD,29090000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20170331,1,USD,26981000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20170630,2,USD,56132000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20170930,3,USD,85938000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20171231,4,USD,118514000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20170630,1,USD,29151000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20170930,1,USD,29806000.0,,2018,1
0001047469-18-002273,SalesRevenueGoodsNet,us-gaap/2017,,20171231,1,USD,32576000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20150331,1,USD,12386000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20150630,2,USD,26629000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20150930,3,USD,42080000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20151231,4,USD,56627000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20150630,1,USD,14243000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20150930,1,USD,15451000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20151231,1,USD,14547000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20160331,1,USD,13575000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20160630,2,USD,28317000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20160930,3,USD,43663000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20161231,4,USD,59057000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20160630,1,USD,14742000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20160930,1,USD,15346000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20161231,1,USD,15394000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20170331,1,USD,14733000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20170630,2,USD,29431000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20170930,3,USD,44256000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20171231,4,USD,61545000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20170630,1,USD,14698000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20170930,1,USD,14825000.0,,2018,1
0001047469-18-002273,SellingAndMarketingExpense,us-gaap/2017,,20171231,1,USD,17289000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20170331,1,USD,88000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20170630,2,USD,47000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20170930,3,USD,49000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20171231,4,USD,99000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20150331,1,USD,688000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20150630,2,USD,1392000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20150930,3,USD,2112000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20151231,4,USD,2814000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20160331,1,USD,-701000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20160630,2,USD,-678000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20160930,3,USD,-504000.0,,2018,1
0001047469-18-002273,ShareBasedCompensation,us-gaap/2017,,20161231,4,USD,-341000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20141231,0,USD,75681000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20150331,0,USD,67886000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20150630,0,USD,64554000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20150930,0,USD,53633000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20151231,0,USD,36542000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20160331,0,USD,35520000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20160630,0,USD,32341000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20160930,0,USD,33813000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20161231,0,USD,32501000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20170331,0,USD,31279000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20170630,0,USD,31852000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20170930,0,USD,39592000.0,,2018,1
0001047469-18-002273,StockholdersEquity,us-gaap/2017,,20171231,0,USD,41394000.0,,2018,1
0001047469-18-002273,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2017,,20151231,4,USD,781000.0,,2018,1
0001047469-18-002273,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2017,,20161231,4,USD,-5000.0,,2018,1
0001047469-18-002273,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2017,,20171231,4,USD,128000.0,,2018,1
0001047469-18-002273,TradingSecurities,us-gaap/2017,,20150331,0,USD,8162000.0,,2018,1
0001047469-18-002273,TradingSecurities,us-gaap/2017,,20150630,0,USD,8300000.0,,2018,1
0001047469-18-002273,TradingSecurities,us-gaap/2017,,20150930,0,USD,3090000.0,,2018,1
0001047469-18-002273,TradingSecuritiesRealizedLoss,us-gaap/2017,,20151231,4,USD,2600000.0,,2018,1
0001047469-18-002273,TradingSecuritiesRealizedLoss,us-gaap/2017,,20171231,4,USD,1900000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefits,us-gaap/2017,,20141231,0,USD,71279000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefits,us-gaap/2017,,20151231,0,USD,71665000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefits,us-gaap/2017,,20161231,0,USD,71665000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefits,us-gaap/2017,,20171231,0,USD,71754000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,us-gaap/2017,,20151231,0,USD,112000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,us-gaap/2017,,20161231,0,USD,142000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,us-gaap/2017,,20171231,0,USD,176000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,us-gaap/2017,,20151231,4,USD,112000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,us-gaap/2017,,20161231,4,USD,31000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,us-gaap/2017,,20171231,4,USD,34000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,us-gaap/2017,,20151231,4,USD,386000.0,,2018,1
0001047469-18-002273,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,us-gaap/2017,,20171231,4,USD,89000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20151231,4,shares,34422000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20160331,1,shares,34495000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20160630,2,shares,34498000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20160930,3,shares,34499000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20161231,4,shares,34499000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20160630,1,shares,34500000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20160930,1,shares,34501000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20161231,1,shares,34501000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2017,,20171231,4,shares,34525000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2017,,20150331,1,shares,34358000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2017,,20150630,2,shares,34384000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2017,,20150930,3,shares,34404000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2017,,20150630,1,shares,34411000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2017,,20150930,1,shares,34444000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2017,,20151231,1,shares,34472000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20151231,4,shares,34422000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20160331,1,shares,34495000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20160630,2,shares,34498000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20160930,3,shares,34499000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20161231,4,shares,34499000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20160630,1,shares,34500000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20160930,1,shares,34501000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20161231,1,shares,34501000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20170331,1,shares,34520000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20170630,2,shares,34523000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20170930,3,shares,34524000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20171231,4,shares,34524000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20170630,1,shares,34526000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20170930,1,shares,34526000.0,,2018,1
0001047469-18-002273,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2017,,20171231,1,shares,34526000.0,,2018,1
0001047469-18-002273,AccruedLeaseLiabilitiesCurrent,0001047469-18-002273,,20151231,0,USD,62000.0,,2018,1
0001047469-18-002273,AccruedLeaseLiabilitiesCurrent,0001047469-18-002273,,20161231,0,USD,67000.0,,2018,1
0001047469-18-002273,AccruedLeaseLiabilitiesCurrent,0001047469-18-002273,,20171231,0,USD,120000.0,,2018,1
0001047469-18-002273,AntidilutiveSecuritiesExcludedFromComputationOfDilutedEarningsPerShareFromDiscontinuedOperationsAmount,0001047469-18-002273,,20171231,4,shares,700000.0,,2018,1
0001047469-18-002273,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateGain,0001047469-18-002273,,20161231,4,USD,-10000.0,,2018,1
0001047469-18-002273,AvailableForSaleSecuritiesDebtMaturitiesNextRollingOneYearAmortizedCostBasis,0001047469-18-002273,,20171231,0,USD,4904000.0,,2018,1
0001047469-18-002273,AvailableForSaleSecuritiesDebtMaturitiesNextRollingOneYearFairvalue,0001047469-18-002273,,20171231,0,USD,4889000.0,,2018,1
0001047469-18-002273,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterOneYearThroughFiveAmortizedCostBasis,0001047469-18-002273,,20171231,0,USD,20078000.0,,2018,1
0001047469-18-002273,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterOneYearThroughFiveFairvalue,0001047469-18-002273,,20171231,0,USD,19918000.0,,2018,1
0001047469-18-002273,AvailableForSaleSecuritiesRealizedGainLossNetOfInvestmentIncome,0001047469-18-002273,,20151231,4,USD,-2500000.0,,2018,1
0001047469-18-002273,AvailableForSaleSecuritiesRealizedGainLossNetOfInvestmentIncome,0001047469-18-002273,,20161231,4,USD,-8000.0,,2018,1
0001047469-18-002273,AvailableForSaleSecuritiesRealizedGainLossNetOfInvestmentIncome,0001047469-18-002273,,20171231,4,USD,-2000.0,,2018,1
0001047469-18-002273,DeferredTaxLiabilitiesInsuranceReceivable,0001047469-18-002273,,20151231,0,USD,1831000.0,,2018,1
0001047469-18-002273,DeferredTaxLiabilitiesInsuranceReceivable,0001047469-18-002273,,20161231,0,USD,1827000.0,,2018,1
0001047469-18-002273,DeferredTaxLiabilitiesInsuranceReceivable,0001047469-18-002273,,20171231,0,USD,1209000.0,,2018,1
0001047469-18-002273,DefinedContributionPlanEmployerMatching,0001047469-18-002273,,20151231,4,USD,25000.0,,2018,1
0001047469-18-002273,DefinedContributionPlanEmployerMatching,0001047469-18-002273,,20161231,4,USD,400000.0,,2018,1
0001047469-18-002273,DefinedContributionPlanEmployerMatching,0001047469-18-002273,,20171231,4,USD,400000.0,,2018,1
0001047469-18-002273,EffectiveIncomeTaxRateReconciliationDomesticManufacturingDeductionPercent,0001047469-18-002273,,20151231,4,pure,0.009,,2018,1
0001047469-18-002273,IncomeTaxExpenseBenefitDiscontinuedOperations,0001047469-18-002273,,20171231,4,USD,300000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20150331,1,USD,3092000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20150630,2,USD,2904000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20150930,3,USD,4964000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20151231,4,USD,4402000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20160331,1,USD,1000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20160630,2,USD,1754000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20160930,3,USD,1328000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20161231,4,USD,2263000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20170331,1,USD,-3020000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20170630,2,USD,-3056000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20170930,3,USD,-1791000.0,,2018,1
0001047469-18-002273,IncreaseDecreaseInAccountsPayableAccruedLiabilitiesAndOtherLiabilities,0001047469-18-002273,,20171231,4,USD,-1088000.0,,2018,1
0001047469-18-002273,LitigationSettlementAmountNetOfInsuranceReceivable,0001047469-18-002273,,20151231,4,USD,15212000.0,,2018,1
0001047469-18-002273,LitigationSettlementAmountNetOfInsuranceReceivable,0001047469-18-002273,,20151231,1,USD,15212000.0,,2018,1
0001047469-18-002273,LitigationSettlementNetOfInsurance,0001047469-18-002273,,20151231,4,USD,15212000.0,,2018,1
0001047469-18-002273,LitigationSettlementNetOfInsurance,0001047469-18-002273,,20171231,4,USD,-1500000.0,,2018,1
0001047469-18-002273,NonCashContingentLiabilitySettlement,0001047469-18-002273,,20170930,3,USD,10000000.0,,2018,1
0001047469-18-002273,NonCashContingentLiabilitySettlement,0001047469-18-002273,,20171231,4,USD,10000000.0,,2018,1
0001047469-18-002273,NumberOfDistributorsUnderArrangementsToSellProductsInSpecificCountries,0001047469-18-002273,,20151231,4,Distributor,2.0,,2018,1
0001047469-18-002273,NumberOfDistributorsWithInappropriatelyRecognizedRevenueAtListPriceNotDistributorPrice,0001047469-18-002273,,20151231,4,Distributor,1.0,,2018,1
0001047469-18-002273,NumberOfDistributorsWithRevenueAccountedForOnCashBasis,0001047469-18-002273,,20151231,4,Distributor,2.0,,2018,1
0001047469-18-002273,NumberOfDistributorsWithRevenueImproperlyRecognizedFromBillAndHoldTransactions,0001047469-18-002273,,20151231,4,Distributor,1.0,,2018,1
0001047469-18-002273,NumberOfNewExclusiveDistributionAgreements,0001047469-18-002273,,20171231,1,agreement,2.0,,2018,1
0001047469-18-002273,OrphanDrugTaxCreditsIncludedInUnrecognizedTaxBenefits,0001047469-18-002273,,20151231,0,USD,71300000.0,,2018,1
0001047469-18-002273,OrphanDrugTaxCreditsIncludedInUnrecognizedTaxBenefits,0001047469-18-002273,,20161231,0,USD,71300000.0,,2018,1
0001047469-18-002273,OrphanDrugTaxCreditsIncludedInUnrecognizedTaxBenefits,0001047469-18-002273,,20171231,0,USD,71300000.0,,2018,1
0001047469-18-002273,PaymentsForOthers,0001047469-18-002273,,20151231,4,USD,47000.0,,2018,1
0001047469-18-002273,PaymentsForOthers,0001047469-18-002273,,20161231,4,USD,70000.0,,2018,1
0001047469-18-002273,ProceedsFromGuaranteedPayments,0001047469-18-002273,,20150630,2,USD,6198000.0,,2018,1
0001047469-18-002273,ProceedsFromGuaranteedPayments,0001047469-18-002273,,20150930,3,USD,6198000.0,,2018,1
0001047469-18-002273,ProceedsFromGuaranteedPayments,0001047469-18-002273,,20151231,4,USD,6180000.0,,2018,1
0001047469-18-002273,RelatedPartyTransactionPrepaidDirectorExpenses,0001047469-18-002273,,20151231,4,USD,216000.0,,2018,1
0001047469-18-002273,SettlementIncomeExpenses,0001047469-18-002273,,20150331,1,USD,762000.0,,2018,1
0001047469-18-002273,SettlementIncomeExpenses,0001047469-18-002273,,20150630,2,USD,604000.0,,2018,1
0001047469-18-002273,SettlementIncomeExpenses,0001047469-18-002273,,20150930,3,USD,-571000.0,,2018,1
0001047469-18-002273,SettlementIncomeExpenses,0001047469-18-002273,,20150630,1,USD,-158000.0,,2018,1
0001047469-18-002273,SettlementIncomeExpenses,0001047469-18-002273,,20150930,1,USD,-1175000.0,,2018,1
0001047469-18-002273,SettlementIncomeExpenses,0001047469-18-002273,,20151231,1,USD,-1122000.0,,2018,1
0001047469-18-002273,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateChangeInValuationAllowanceProvisionalIncomeTaxExpenseBenefit,0001047469-18-002273,,20171231,4,USD,4900000.0,,2018,1
0001047469-18-002273,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxAssetProvisionalIncomeTaxExpense,0001047469-18-002273,,20171231,4,USD,4800000.0,,2018,1
0001047469-12-002580,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2011,,20101231,0,USD,5569000.0,,2012,1
0001047469-12-002580,AccountsPayableAndAccruedLiabilitiesCurrent,us-gaap/2011,,20111231,0,USD,4692000.0,,2012,1
0001047469-12-002580,AccountsReceivableNetCurrent,us-gaap/2011,,20101231,0,USD,1928000.0,,2012,1
0001047469-12-002580,AccountsReceivableNetCurrent,us-gaap/2011,,20111231,0,USD,728000.0,,2012,1
0001047469-12-002580,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2011,,20101231,0,USD,-3000.0,,2012,1
0001047469-12-002580,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2011,,20111231,0,USD,20000.0,,2012,1
0001047469-12-002580,AdditionalPaidInCapital,us-gaap/2011,,20101231,0,USD,274646000.0,,2012,1
0001047469-12-002580,AdditionalPaidInCapital,us-gaap/2011,,20111231,0,USD,278092000.0,,2012,1
0001047469-12-002580,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2011,,20111231,4,USD,1506000.0,,2012,1
0001047469-12-002580,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2011,,20091231,4,USD,2154000.0,,2012,1
0001047469-12-002580,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2011,,20101231,4,USD,1610000.0,,2012,1
0001047469-12-002580,AircraftRentalAndLandingFees,us-gaap/2011,,20101231,4,USD,87000.0,,2012,1
0001047469-12-002580,AircraftRentalAndLandingFees,us-gaap/2011,,20091231,4,USD,95000.0,,2012,1
0001047469-12-002580,AircraftRentalAndLandingFees,us-gaap/2011,,20111231,4,USD,36000.0,,2012,1
0001047469-12-002580,Assets,us-gaap/2011,,20101231,0,USD,77784000.0,,2012,1
0001047469-12-002580,Assets,us-gaap/2011,,20111231,0,USD,54273000.0,,2012,1
0001047469-12-002580,AssetsCurrent,us-gaap/2011,,20101231,0,USD,73952000.0,,2012,1
0001047469-12-002580,AssetsCurrent,us-gaap/2011,,20111231,0,USD,51418000.0,,2012,1
0001047469-12-002580,AvailableForSaleSecuritiesCurrent,us-gaap/2011,,20101231,0,USD,66166000.0,,2012,1
0001047469-12-002580,AvailableForSaleSecuritiesCurrent,us-gaap/2011,,20111231,0,USD,45604000.0,,2012,1
0001047469-12-002580,CashAndCashEquivalentsAtCarryingValue,us-gaap/2011,,20101231,0,USD,1442000.0,,2012,1
0001047469-12-002580,CashAndCashEquivalentsAtCarryingValue,us-gaap/2011,,20081231,0,USD,940000.0,,2012,1
0001047469-12-002580,CashAndCashEquivalentsAtCarryingValue,us-gaap/2011,,20091231,0,USD,1306000.0,,2012,1
0001047469-12-002580,CashAndCashEquivalentsAtCarryingValue,us-gaap/2011,,20111231,0,USD,1661000.0,,2012,1
0001047469-12-002580,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2011,,20101231,4,USD,136000.0,,2012,1
0001047469-12-002580,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2011,,20091231,4,USD,366000.0,,2012,1
0001047469-12-002580,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2011,,20111231,4,USD,219000.0,,2012,1
0001047469-12-002580,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,us-gaap/2011,,20091231,4,USD,9736000.0,,2012,1
0001047469-12-002580,CommonStockParOrStatedValuePerShare,us-gaap/2011,,20101231,0,USD,0.001,,2012,1
0001047469-12-002580,CommonStockParOrStatedValuePerShare,us-gaap/2011,,20111231,0,USD,0.001,,2012,1
0001047469-12-002580,CommonStockSharesAuthorized,us-gaap/2011,,20111231,0,shares,90000000.0,,2012,1
0001047469-12-002580,CommonStockSharesAuthorized,us-gaap/2011,,20101231,0,shares,90000000.0,,2012,1
