,MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,KZBTR,PSWBT,PSWSL,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,HWZUZ,FWZUZ,SHZUZ,STEKZ,MWART,TXGRP,KTOSL,QSSHB,KURSR,GBETR,BDIFF,BDIF2,VALUT,ZUONR,SGTXT,ZINKZ,VBUND,BEWAR,ALTKT,VORGN,FDLEV,FDGRP,FDWBT,FDTAG,FKONT,KOKRS,KOSTL,PROJN,AUFNR,VBELN,VBEL2,POSN2,ETEN2,ANLN1,ANLN2,ANBWA,BZDAT,PERNR,XUMSW,XHRES,XKRES,XOPVW,XCPDD,XSKST,XSAUF,XSPRO,XSERG,XFAKT,XUMAN,XANET,XSKRL,XINVE,XPANZ,XAUTO,XNCOP,XZAHL,SAKNR,HKONT,KUNNR,LIFNR,FILKD,XBILK,GVTYP,HZUON,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,SKFBT,SKNTO,WSKTO,ZLSCH,ZLSPR,ZBFIX,HBKID,BVTYP,NEBTR,MWSK1,DMBT1,WRBT1,MWSK2,DMBT2,WRBT2,MWSK3,DMBT3,WRBT3,REBZG,REBZJ,REBZZ,REBZT,ZOLLT,ZOLLD,LZBKZ,LANDL,DIEKZ,SAMNR,ABPER,VRSKZ,VRSDT,DISBN,DISBJ,DISBZ,WVERW,ANFBN,ANFBJ,ANFBU,ANFAE,BLNBT,BLNKZ,BLNPZ,MSCHL,MANSP,MADAT,MANST,MABER,ESRNR,ESRRE,ESRPZ,KLIBT,QSZNR,QBSHB,QSFBT,NAVHW,NAVFW,MATNR,WERKS,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,ZEKKN,ELIKZ,VPRSV,PEINH,BWKEY,BWTAR,BUSTW,REWRT,REWWR,BONFB,BUALT,PSALT,NPREI,TBTKZ,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,STCEG,EGBLD,EGLLD,RSTGR,RYACQ,RPACQ,RDIFF,RDIF2,PRCTR,XHKOM,VNAME,RECID,EGRUP,VPTNR,VERTT,VERTN,VBEWA,DEPOT,TXJCD,IMKEY,DABRZ,POPTS,FIPOS,KSTRG,NPLNR,AUFPL,APLZL,PROJK,PAOBJNR,PASUBNR,SPGRS,SPGRC,BTYPE,ETYPE,XEGDR,LNRAN,HRKFT,DMBE2,DMBE3,DMB21,DMB22,DMB23,DMB31,DMB32,DMB33,MWST2,MWST3,NAVH2,NAVH3,SKNT2,SKNT3,BDIF3,RDIF3,HWMET,GLUPM,XRAGL,UZAWE,LOKKT,FISTL,GEBER,STBUK,TXBH2,TXBH3,PPRCT,XREF1,XREF2,KBLNR,KBLPOS,STTAX,FKBER,OBZEI,XNEGP,RFZEI,CCBTC,KKBER,EMPFB,XREF3,DTWS1,DTWS2,DTWS3,DTWS4,GRICD,GRIRG,GITYP,XPYPR,KIDNO,ABSBT,IDXSP,LINFV,KONTT,KONTL,TXDAT,AGZEI,PYCUR,PYAMT,BUPLA,SECCO,LSTAR,CESSION_KZ,PRZNR,PPDIFF,PPDIF2,PPDIF3,PENLC1,PENLC2,PENLC3,PENFC,PENDAYS,PENRC,GRANT_NBR,SCTAX,FKBER_LONG,GMVKZ,SRTYPE,INTRENO,MEASURE,AUGGJ,PPA_EX_IND,DOCLN,SEGMENT,PSEGMENT,PFKBER,HKTID,KSTAR,XLGCLR,TAXPS,PAYS_PROV,PAYS_TRAN,MNDID,XFRGE_BSEG,SQUAN,RE_BUKRS,RE_ACCOUNT,PGEBER,PGRANT_NBR,BUDGET_PD,PBUDGET_PD,J_1TPBUPL,PEROP_BEG,PEROP_END,FASTPAY,IGNR_IVREF,FMFGUS_KEY,FMXDOCNR,FMXYEAR,FMXDOCLN,FMXZEKKN,PRODPER,RECRF
1067,375,US00,5000000147.0,2017,2,W,,,,96,S,,,,H,,,,,"12,300.00","12,300.00",0,"12,300.00",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/15/17,20170215.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000219.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,-,,,,,,,,,,,,,,,0,0,,
1068,375,US00,5000000148.0,2017,1,M,,,,89,M,,,,S,,,,,"100,000.00","100,000.00",0,"100,000.00",USD,0,0,0,0,0,0,0,0,,,,0,BSX,0,,0,0,0,2/15/17,20170215.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,X,,,200000,,125000.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,KRYPTONITE,DL00,100,LB,100,LB,100,LB,4500000220.0,10,0,,S,0,DL00,,WE01,0,0,0,"2,671.00",,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,+,,,,,,,,,,,,,,,0,0,,
1069,375,US00,5000000148.0,2017,2,W,,,,96,S,,,,H,,,,,"2,671.00","2,671.00",0,"2,671.00",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/15/17,20170215.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,125000.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,KRYPTONITE,DL00,100,LB,100,LB,100,LB,4500000220.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,-,,,,,,,,,,,,,,,0,0,,
1070,375,US00,5000000148.0,2017,3,P,,,,96,S,,,,H,BI00,,,,"97,329.00","97,329.00",0,"97,329.00",USD,0,0,0,0,0,0,0,0,,,,0,PRD,0,,0,0,0,2/15/17,20170215.0,,,,,,RMWE,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,,,,760000,,125000.0,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,KRYPTONITE,DL00,100,LB,100,LB,100,LB,4500000220.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
1071,375,US00,5000000149.0,2017,1,M,,,,89,M,,,,S,,,,,"98,000.00","98,000.00",0,"98,000.00",USD,0,0,0,0,0,0,0,0,,,,0,BSX,0,,0,0,0,2/15/17,20170215.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,X,,,200000,,125000.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,KRYPTONITE,DL00,98,LB,98,LB,98,LB,4500000222.0,10,0,,S,0,DL00,,WE01,0,0,0,"2,617.58",,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,+,,,,,,,,,,,,,,,0,0,,
1072,375,US00,5000000149.0,2017,2,W,,,,96,S,,,,H,,,,,"2,617.58","2,617.58",0,"2,617.58",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/15/17,20170215.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,125000.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,KRYPTONITE,DL00,98,LB,98,LB,98,LB,4500000222.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,-,,,,,,,,,,,,,,,0,0,,
1073,375,US00,5000000149.0,2017,3,P,,,,96,S,,,,H,BI00,,,,"95,382.42","95,382.42",0,"95,382.42",USD,0,0,0,0,0,0,0,0,,,,0,PRD,0,,0,0,0,2/15/17,20170215.0,,,,,,RMWE,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,,,,760000,,125000.0,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,KRYPTONITE,DL00,98,LB,98,LB,98,LB,4500000222.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
1074,375,US00,5000000150.0,2017,1,M,,,,89,M,,,,S,,,,,"12,300.00","12,300.00",0,"12,300.00",USD,0,0,0,0,0,0,0,0,,,,0,BSX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,X,,,200000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000232.0,10,0,,S,0,DL00,,WE01,0,0,0,"12,800.00",,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,+,,,,,,,,,,,,,,,0,0,,
1075,375,US00,5000000150.0,2017,2,W,,,,96,S,,,,H,,,,,"12,800.00","12,800.00",0,"12,800.00",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000232.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,-,,,,,,,,,,,,,,,0,0,,
1076,375,US00,5000000150.0,2017,3,P,,,,86,S,,,,S,BI00,,,,500,500,0,500,USD,0,0,0,0,0,0,0,0,,,,0,PRD,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,,,,760000,,125094.0,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000232.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
1077,375,US00,5000000151.0,2017,1,M,,,,89,M,,,,S,,,,,"12,300.00","12,300.00",0,"12,300.00",USD,0,0,0,0,0,0,0,0,,,,0,BSX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,X,,,200000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000233.0,10,0,,S,0,DL00,,WE01,0,0,0,"12,800.00",,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,+,,,,,,,,,,,,,,,0,0,,
1078,375,US00,5000000151.0,2017,2,W,,,,96,S,,,,H,,,,,"12,800.00","12,800.00",0,"12,800.00",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000233.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,-,,,,,,,,,,,,,,,0,0,,
1079,375,US00,5000000151.0,2017,3,P,,,,86,S,,,,S,BI00,,,,500,500,0,500,USD,0,0,0,0,0,0,0,0,,,,0,PRD,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,,,,760000,,125094.0,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000233.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
1080,375,US00,5000000152.0,2017,1,M,,,,89,M,,,,S,,,,,"12,300.00","12,300.00",0,"12,300.00",USD,0,0,0,0,0,0,0,0,,,,0,BSX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,X,,,200000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000234.0,10,0,,S,0,DL00,,WE01,0,0,0,"12,800.00",,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,+,,,,,,,,,,,,,,,0,0,,
1081,375,US00,5000000152.0,2017,2,W,,,,96,S,,,,H,,,,,"12,800.00","12,800.00",0,"12,800.00",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000234.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,-,,,,,,,,,,,,,,,0,0,,
1082,375,US00,5000000152.0,2017,3,P,,,,86,S,,,,S,BI00,,,,500,500,0,500,USD,0,0,0,0,0,0,0,0,,,,0,PRD,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,,,,760000,,125094.0,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000234.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
1083,375,US00,5000000153.0,2017,1,M,,,,89,M,,,,S,,,,,"12,300.00","12,300.00",0,"12,300.00",USD,0,0,0,0,0,0,0,0,,,,0,BSX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,X,,,200000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000235.0,10,0,,S,0,DL00,,WE01,0,0,0,"12,700.00",,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,+,,,,,,,,,,,,,,,0,0,,
1084,375,US00,5000000153.0,2017,2,W,,,,96,S,,,,H,,,,,"12,700.00","12,700.00",0,"12,700.00",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000235.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,-,,,,,,,,,,,,,,,0,0,,
1085,375,US00,5000000153.0,2017,3,P,,,,86,S,,,,S,BI00,,,,400,400,0,400,USD,0,0,0,0,0,0,0,0,,,,0,PRD,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,,,,760000,,125094.0,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000235.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
1086,375,US00,5000000154.0,2017,1,M,,,,89,M,,,,S,,,,,"12,300.00","12,300.00",0,"12,300.00",USD,0,0,0,0,0,0,0,0,,,,0,BSX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,,,,,,,,,,,,,,X,,,200000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000236.0,10,0,,S,0,DL00,,WE01,0,0,0,"12,200.00",,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,+,,,,,,,,,,,,,,,0,0,,
1087,375,US00,5000000154.0,2017,2,W,,,,96,S,,,,H,,,,,"12,200.00","12,200.00",0,"12,200.00",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/16/17,20170216.0,,,,,,RMWE,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,125094.0,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,HEXNT-01,DL00,"10,000",LB,"10,000",LB,"10,000",LB,4500000236.0,10,0,,S,0,DL00,,WE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,-,,,,,,,,,,,,,,,0,0,,
